id,name,name_en,code,kind,parent_id/id,in_path,latitude,longitude,source
place_n3293056839,قلندر سفلی,Qalandar-e Sofla,ir-qalandar-e-sofla,village,place_r6557482,True,33.644346,46.637927,osm:n3293056839
place_n3293056840,سراب کلان,Sarab-e Kalan,ir-sarab-e-kalan,village,place_r6557482,True,33.573743,46.718827,osm:n3293056840
place_n3293056841,سفید خانی علیا,Sefid Khani-ye Olya,ir-sefid-khani-ye-olya,village,place_r6557482,True,33.663898,46.601652,osm:n3293056841
place_n3293056842,ورمیان سفلی,Varmian-e Sofla,ir-varmian-e-sofla,village,place_r6557482,True,33.649913,46.650971,osm:n3293056842
place_n3293056843,سفید خانی وسطی,Sefid Khani-ye Vosta,ir-sefid-khani-ye-vosta,village,place_r6557482,True,33.661903,46.605235,osm:n3293056843
place_n3293056844,شهرک سرتنگ,Shahrak-e Sartang,ir-shahrak-e-sartang,village,place_r6557482,True,33.644838,46.676828,osm:n3293056844
place_n3293070063,دینه کوه,Dine kuh,ir-dine-kuh,village,place_r6556536,True,36.337608,50.45013,osm:n3293070063
place_n3293070064,امرودک,Amrudak,ir-amrudak,village,place_r6558242,True,36.316119,50.437512,osm:n3293070064
place_n3293075465,چلنگدار,,ir-n3293075465,village,place_r6556699,True,35.960225,50.865121,osm:n3293075465
place_n3293075467,عغلاقبند,,ir-n3293075467,village,place_r6556699,True,35.956109,50.883017,osm:n3293075467
place_n3293076770,امین آباد,,ir-n3293076770,village,place_r6556699,True,35.957253,50.912087,osm:n3293076770
place_n3293095828,زرنه,Zarneh,ir-zarneh,city,place_r6557458,True,33.928499,46.18262,osm:n3293095828
place_n3293095829,علیگه,Aligah,ir-aligah,village,place_r6558533,True,33.854104,46.236156,osm:n3293095829
place_n3293095830,اسماعیلی علیا,Esmaili-ye Olya,ir-esmaili-ye-olya,village,place_r6558533,True,33.85798,46.2745,osm:n3293095830
place_n3293095831,بلیین,Baliyan,ir-baliyan,village,place_r6558533,True,33.86106,46.193622,osm:n3293095831
place_n3293095832,چقاماهی,Choqa Mahi,ir-choqa-mahi,village,place_r6558533,True,33.85369,46.281221,osm:n3293095832
place_n3293095833,کله جوب,Kaleh Jub,ir-kaleh-jub,village,place_r6558533,True,33.872672,46.243115,osm:n3293095833
place_n3293095834,اسماعیلی سفلی,Esmaili-ye Sofla,ir-esmaili-ye-sofla,village,place_r6558533,True,33.864339,46.265786,osm:n3293095834
place_n3293095835,حصارشاوه,Hesar-e Shaveh,ir-hesar-e-shaveh,village,place_r6558533,True,33.856186,46.242474,osm:n3293095835
place_n3293095836,جوب گوهر علیا,Jub Gowhar-e Olya,ir-jub-gowhar-e-olya,village,place_r6558533,True,33.865427,46.232929,osm:n3293095836
place_n3293095837,جوب گوهر سفلی,Jub Gowhar-e Sofla,ir-jub-gowhar-e-sofla,village,place_r6558533,True,33.871731,46.219179,osm:n3293095837
place_n3293095838,خوران علیا,Khuran-e Olya,ir-khuran-e-olya,village,place_r6558533,True,33.824352,46.24714,osm:n3293095838
place_n3293095839,نهرغلام ویس,Nahr-e Gholam Veys,ir-nahr-e-gholam-veys,village,place_r6558533,True,33.865269,46.254389,osm:n3293095839
place_n3293095840,خوران سفلی,Khuran-e Sofla,ir-khuran-e-sofla,village,place_r6558533,True,33.829483,46.242398,osm:n3293095840
place_n3293095841,لینجاب شریف,Linjab Sharif,ir-linjab-sharif,village,place_r6558533,True,33.836749,46.235188,osm:n3293095841
place_n3293095842,ماژین,Mazhin,ir-mazhin-2,village,place_r6558533,True,33.815184,46.263293,osm:n3293095842
place_n3293095843,ساتیان,Satian,ir-satian,village,place_r6558533,True,33.883689,46.236729,osm:n3293095843
place_n3293095844,نرگسی,Nargesi,ir-nargesi,village,place_r6558533,True,33.841788,46.254608,osm:n3293095844
place_n3293095845,پلنگرد,Palangerd,ir-palangerd,village,place_r6558533,True,33.841517,46.272662,osm:n3293095845
place_n3293095846,ونیت علیا,Vanit-e Olya,ir-vanit-e-olya,village,place_r6558533,True,33.836577,46.225329,osm:n3293095846
place_n3293095847,شهرک نبوت,Shahrak-e Nabovat,ir-shahrak-e-nabovat,village,place_r6558533,True,33.854283,46.271036,osm:n3293095847
place_n3293095848,شریف,Sharif,ir-sharif-2,village,place_r6558533,True,33.845,46.23937,osm:n3293095848
place_n3293095849,شورابه ملک,Shurabeh-ye Malek,ir-shurabeh-ye-malek,village,place_r6558533,True,33.874991,46.213872,osm:n3293095849
place_n3293135361,چالانچی علیا,Chalanchi-ye Olya,ir-chalanchi-ye-olya,village,place_r6557543,True,33.806204,46.327648,osm:n3293135361
place_n3293135362,گاوسوار,Gav Savar,ir-gav-savar,village,place_r6557543,True,33.810795,46.291693,osm:n3293135362
place_n3293135363,داراب,Darab,ir-darab-4,village,place_r6557543,True,33.810765,46.325193,osm:n3293135363
place_n3293135364,دوبیران علیا,Do Biran-e Olya,ir-do-biran-e-olya,village,place_r6557543,True,33.836448,46.306595,osm:n3293135364
place_n3293135365,دوبیران سفلی,,ir-n3293135365,village,place_r6557543,True,33.841806,46.300644,osm:n3293135365
place_n3293135366,خرابانان علیا,Kharabanan-e Olya,ir-kharabanan-e-olya,village,place_r6557543,True,33.778642,46.350029,osm:n3293135366
place_n3293135367,خرابانان سفلی,Kharabanan-e Sofla,ir-kharabanan-e-sofla,village,place_r6557543,True,33.787632,46.341008,osm:n3293135367
place_n3293135368,شیره چقاچالانچی,Shirah Choqa-ye Chalanchi,ir-shirah-choqa-ye-chalanchi,village,place_r6557543,True,33.820507,46.280941,osm:n3293135368
place_n3293135369,کل کل علیا,Kol Kol-e Olya,ir-kol-kol-e-olya,village,place_r6557543,True,33.798278,46.332919,osm:n3293135369
place_n3293135370,سراب,Sarab,ir-sarab-5,village,place_r6557543,True,33.754816,46.365247,osm:n3293135370
place_n3293160640,داروند سرتنگ,Darvand-e Sartang,ir-darvand-e-sartang,village,place_r6558148,True,33.907191,46.161113,osm:n3293160640
place_n3293160641,رستم‌خان,RostamKhan,ir-rostamkhan,village,place_r6558148,True,33.900007,46.170172,osm:n3293160641
place_n3293160642,حاجی حەزر,Hajji Hazer,ir-hajji-hazer,village,place_r6558148,True,33.9058,46.214007,osm:n3293160642
place_n3293160643,جل خور,Jol Khvor,ir-jol-khvor,village,place_r6558148,True,33.905634,46.170753,osm:n3293160643
place_n3293160644,نهرخان علیا,Nahrkhan-e Olya,ir-nahrkhan-e-olya,village,place_r6558148,True,33.88242,46.201443,osm:n3293160644
place_n3293160645,نهرخان سفلی,Nahrkhan-e Sofla,ir-nahrkhan-e-sofla,village,place_r6558148,True,33.890692,46.191114,osm:n3293160645
place_n3293160646,شهرک سرتنگ,Shahrak-e Sartang,ir-shahrak-e-sartang-2,village,place_r6557293,True,33.34486,47.003557,osm:n3293160646
place_n3293160647,سه پا,Sepa,ir-sepa,village,place_r6558148,True,33.903736,46.069687,osm:n3293160647
place_n3293160648,شاله شوری,Shaleh Shuri,ir-shaleh-shuri,village,place_r6558148,True,33.89583,46.195584,osm:n3293160648
place_n3293162320,گلشن,,ir-n3293162320,neighbourhood,place_r10783118,True,35.518947,46.18593,osm:n3293162320
place_n3293296449,سیاه کران,,ir-n3293296449,village,place_r6556699,True,35.95793,50.875503,osm:n3293296449
place_n3293296451,تالیان,,ir-n3293296451,village,place_r6556699,True,35.955037,50.900742,osm:n3293296451
place_n3293314961,عباس آباد,,ir-n3293314961,village,place_r6557372,True,33.527747,49.983528,osm:n3293314961
place_n3293314962,عکس آباد,Aks Abad,ir-aks-abad,village,place_r6556402,True,33.456263,49.886254,osm:n3293314962
place_n3293314963,دربند,Darband,ir-darband-4,village,place_r6557372,True,33.536411,49.986506,osm:n3293314963
place_n3293314964,دهنو صمصام,Deh-e Now,ir-deh-e-now-4,village,place_r6556402,True,33.458808,49.898731,osm:n3293314964
place_n3293314965,فرهادیه,Farhadiye,ir-farhadiye,village,place_r6557372,True,33.523902,49.97389,osm:n3293314965
place_n3293314966,فرنق,Farnaq,ir-farnaq,village,place_r6557372,True,33.518013,49.955962,osm:n3293314966
place_n3293314969,نصرآباد,NasrAbad,ir-nasrabad-6,village,place_r6556402,True,33.484546,49.928966,osm:n3293314969
place_n3293314970,قلعه,Ghaleh,ir-ghaleh,village,place_r6556402,True,33.468656,49.924632,osm:n3293314970
place_n3293314971,رضاآباد,Reza Abad,ir-reza-abad-2,village,place_r6556402,True,33.440349,49.934611,osm:n3293314971
place_n3293314972,زینل آباد,Zeynal Abad,ir-zeynal-abad,village,place_r6557372,True,33.506607,49.936841,osm:n3293314972
place_n3293315448,آشناخور,AshnaKhor,ir-ashnakhor,village,place_r6556402,True,33.463279,49.928251,osm:n3293315448
place_n3293344120,چاله,Chaleh,ir-chaleh,village,place_r6557002,True,36.366794,50.37171,osm:n3293344120
place_n3293360778,زردجین,Zard jin,ir-zard-jin,village,place_r6556536,True,36.377502,50.385636,osm:n3293360778
place_n3293361173,باغ دشت,Baghdasht,ir-baghdasht,village,place_r6556536,True,36.401398,50.457413,osm:n3293361173
place_n3293361193,شمس کلایه,Shams Kelaye,ir-shams-kelaye,village,place_r6558398,True,36.459109,50.478141,osm:n3293361193
place_n3293380429,اناده,Enadeh,ir-enadeh,village,place_r6558398,True,36.44238,50.478194,osm:n3293380429
place_n3293380454,میانخانی,Miyankhani,ir-miyankhani,village,place_r6558398,True,36.450087,50.430108,osm:n3293380454
place_n3293380455,وربن,Varbon,ir-varbon,village,place_r6558398,True,36.4866,50.452939,osm:n3293380455
place_n3293380456,اوان,Evan,ir-evan,village,place_r6558398,True,36.492,50.451201,osm:n3293380456
place_n3293380457,زواردشت,Zavardasht,ir-zavardasht,village,place_r6558398,True,36.494104,50.433069,osm:n3293380457
place_n3293380458,زرآباد,Zarabad,ir-zarabad-2,village,place_r6558398,True,36.489205,50.430258,osm:n3293380458
place_n3293417408,قسطین رود,Qostin Rud,ir-qostin-rud,village,place_r6557403,True,36.451869,50.29162,osm:n3293417408
place_n3293417409,کارخانه برنج,Karkhane Berenj,ir-karkhane-berenj,village,place_r6557403,True,36.454786,50.294924,osm:n3293417409
place_n3294060623,جلفاده,Jolfadeh,ir-jolfadeh,village,place_r6557401,True,36.499241,50.134361,osm:n3294060623
place_n3294061621,عبدل آباد,Abdolabad Kohpaye,ir-abdolabad-kohpaye,village,place_r6556526,True,36.351967,50.122452,osm:n3294061621
place_n3294070635,روستای آشنستان,َAshnastan,ir-ashnastan,village,place_r6556526,True,36.28373,50.182448,osm:n3294070635
place_n3294070636,امامزاده اباذر,Emamzadeh Abazar,ir-emamzadeh-abazar,village,place_r6556526,True,36.307121,50.196332,osm:n3294070636
place_n3294070637,سیمیار,Simiyar,ir-simiyar,village,place_r6557403,True,36.38036,50.314627,osm:n3294070637
place_n3294070638,باغستان,Baghestan,ir-baghestan-5,village,place_r6557403,True,36.38727,50.303834,osm:n3294070638
place_n3294191820,کلشتر,Kalashtar,ir-kalashtar,village,place_r6558152,True,36.788418,49.42276,osm:n3294191820
place_n3294198177,سنگرود,Sangrud,ir-sangrud,village,place_r6556967,True,36.661225,49.653902,osm:n3294198177
place_n3294201962,سنگرود بالا,sangrud Bala,ir-sangrud-bala,village,place_r6556967,True,36.669769,49.647306,osm:n3294201962
place_n3294220457,گچ سرا,Gach sara,ir-gach-sara,village,place_r6556967,True,36.667176,49.704059,osm:n3294220457
place_n3294221057,پاکده,Pakdeh,ir-pakdeh,village,place_r6556967,True,36.681822,49.757918,osm:n3294221057
place_n3294242222,آینه ده,Ayene Deh,ir-ayene-deh,village,place_r6556967,True,36.710169,49.804884,osm:n3294242222
place_n3294242223,میان کوشک,Miyan Kushk,ir-miyan-kushk,village,place_r6556967,True,36.706419,49.798639,osm:n3294242223
place_n3294242256,یکنم,Yekomon,ir-yekomon,village,place_r6556967,True,36.714714,49.864536,osm:n3294242256
place_n3294242257,ویه,Viyeh,ir-viyeh,village,place_r6558160,True,36.7088,49.895119,osm:n3294242257
place_n3294242258,ناوه,Naveh,ir-naveh,village,place_r6558160,True,36.710101,49.902168,osm:n3294242258
place_n3294273145,انبوه,Anbuh,ir-anbuh,village,place_r6558160,True,36.658772,49.99137,osm:n3294273145
place_n3294273146,انبوه,Anbuh,ir-anbuh-2,village,place_r6558160,True,36.665162,49.993083,osm:n3294273146
place_n3294273147,ناوه,Naveh,ir-naveh-2,village,place_r6558160,True,36.70126,49.958236,osm:n3294273147
place_n3294273148,لایه,Layeh,ir-layeh,village,place_r6558160,True,36.635754,49.953859,osm:n3294273148
place_n3294273149,کلیشم,Kelishom,ir-kelishom,village,place_r6558160,True,36.746046,49.9371,osm:n3294273149
place_n3294274116,ملومه,Molumeh,ir-molumeh,village,place_r6557316,True,36.851746,49.928324,osm:n3294274116
place_n3294274117,عین شیخ,Ein sheikh,ir-ein-sheikh,village,place_r6557316,True,36.831153,49.937846,osm:n3294274117
place_n3294274118,تنگ رود,Tang Rud,ir-tang-rud,village,place_r6557316,True,36.850793,49.951863,osm:n3294274118
place_n3294274119,لور,Loor,ir-loor,village,place_r6557316,True,36.855987,49.87925,osm:n3294274119
place_n3294274120,کوه پس,Kuh Pas,ir-kuh-pas,village,place_r6557316,True,36.902922,49.953623,osm:n3294274120
place_n3294274121,نیاول,Niyavol,ir-niyavol,village,place_r6557316,True,36.906482,49.97493,osm:n3294274121
place_n3294274122,آشورآباد,Ashur Abad,ir-ashur-abad,village,place_r6557316,True,36.884723,49.995444,osm:n3294274122
place_n3294274124,گولک,Gulak,ir-gulak,village,place_r6557316,True,36.866236,50.006194,osm:n3294274124
place_n3294274126,گرماور,Garmavar,ir-garmavar,village,place_r6558757,True,36.859884,50.025849,osm:n3294274126
place_n3294274127,بنه زمین,Boneh-ye_Zamin,ir-boneh-ye-zamin,village,place_r6558757,True,36.829971,50.022287,osm:n3294274127
place_n3294274128,پیرکوه,Pirkuh,ir-pirkuh,village,place_r6558757,True,36.825432,50.009397,osm:n3294274128
place_n3294277018,نوروز محله,Nowruz mahale,ir-nowruz-mahale,village,place_r6557316,True,36.907104,49.928431,osm:n3294277018
place_n3294279075,اسپیلی,Espili,ir-espili,village,place_r6557316,True,36.90384,49.914151,osm:n3294279075
place_n3294289621,شیرچاک,Shir Chak,ir-shir-chak,village,place_r6557616,True,36.911269,50.023843,osm:n3294289621
place_n3294289622,امام,Omam,ir-omam,village,place_r6557616,True,36.891708,50.070835,osm:n3294289622
place_n3294291441,ملکوت,Malakut,ir-malakut,village,place_r6557616,True,36.864914,50.072273,osm:n3294291441
place_n3294393175,تکام,Tokam,ir-tokam,village,place_r6557316,True,36.83352,49.965317,osm:n3294393175
place_n3294423296,موسی کلایه,Musa Kalayeh,ir-musa-kalayeh,village,place_r6557616,True,36.833867,50.079429,osm:n3294423296
place_n3294424800,زرد رود,,ir-n3294424800,village,place_r6557316,True,36.841208,49.978337,osm:n3294424800
place_n3294424801,کلاک,Kalak,ir-kalak,village,place_r6558757,True,36.828258,49.9931,osm:n3294424801
place_n3294424840,گیسل,Gisel,ir-gisel,village,place_r6557316,True,36.835468,49.928201,osm:n3294424840
place_n3294424841,تاریک دره,Tarik Darreh,ir-tarik-darreh,village,place_r6557316,True,36.834961,49.912741,osm:n3294424841
place_n3294441853,ایشکوه بالا,Ishkuh Bala,ir-ishkuh-bala,village,place_r6557316,True,36.86213,49.886292,osm:n3294441853
place_n3294455940,دیارجان,Diar Jan,ir-diar-jan,village,place_r6557316,True,36.882561,50.00444,osm:n3294455940
place_n3294456397,میکال,Mikal,ir-mikal,village,place_r6557316,True,36.868713,49.965645,osm:n3294456397
place_n3294456438,خرم رود,Khorram Rud,ir-khorram-rud,village,place_r6557316,True,36.876116,49.947492,osm:n3294456438
place_n3294457124,لیه,Liyeh,ir-liyeh,village,place_r6557316,True,36.890853,49.951815,osm:n3294457124
place_n3294478655,کاک جین,Kak jin,ir-kak-jin,village,place_r6556527,True,36.453045,49.87931,osm:n3294478655
place_n3294497442,بادمجین,Badmajin,ir-badmajin,village,place_r6556527,True,36.417578,49.896551,osm:n3294497442
place_n3294526468,چاریس,Charis,ir-charis,village,place_r6556527,True,36.364441,49.878355,osm:n3294526468
place_n3294526547,مشکین آباد,,ir-n3294526547,village,place_r6556527,True,36.344987,49.870378,osm:n3294526547
place_n3294527072,گرکین,Garakin,ir-garakin,village,place_r6556527,True,36.433404,49.970092,osm:n3294527072
place_n3294540538,اروس آباد,Arvas abad,ir-arvas-abad,village,place_r6556527,True,36.355573,49.955514,osm:n3294540538
place_n3294540539,بندزویار,,ir-n3294540539,village,place_r6556527,True,36.360883,49.940129,osm:n3294540539
place_n3294728476,تکیه سپهسالار,,ir-n3294728476,village,place_r6556393,True,36.054531,51.206029,osm:n3294728476
place_n3294728526,کوشک,,ir-n3294728526,village,place_r6558544,True,36.096582,51.313098,osm:n3294728526
place_n3294733015,کهنه ده,Kohne Deh,ir-kohne-deh,village,place_r6558544,True,36.114587,51.276314,osm:n3294733015
place_n3294733173,آسیابدرگاه,,ir-n3294733173,village,place_r6558544,True,36.105608,51.314412,osm:n3294733173
place_n3294759333,ولی آباد,,ir-n3294759333,village,place_r6558231,True,36.251937,51.30176,osm:n3294759333
place_n3294767186,دزدبن,Dozdebon,ir-dozdebon,village,place_r6558231,True,36.317137,51.247153,osm:n3294767186
place_n3294959099,مرس,,ir-n3294959099,village,place_r6558231,True,36.367043,51.243608,osm:n3294959099
place_n3294959100,پل اوشن,Pol oshan,ir-pol-oshan,village,place_r6558231,True,36.342063,51.262426,osm:n3294959100
place_n3294959101,ساتره,Satreh,ir-satreh,village,place_r6558231,True,36.332806,51.247298,osm:n3294959101
place_n3294959102,کلارک,,ir-n3294959102,village,place_r6558231,True,36.369107,51.297531,osm:n3294959102
place_n3294959103,ولشت,Valasht,ir-valasht,village,place_r6558231,True,36.390745,51.301736,osm:n3294959103
place_n3294959104,پنجک,Panjak,ir-panjak,village,place_r6558231,True,36.394234,51.299633,osm:n3294959104
place_n3294959105,اشیر,,ir-n3294959105,village,place_r6558231,True,36.383939,51.31298,osm:n3294959105
place_n3294959106,پی رجه,Pey rajeh,ir-pey-rajeh,village,place_r6558231,True,36.387083,51.302552,osm:n3294959106
place_n3294959107,میجلار,Meejlar,ir-meejlar,village,place_r6558231,True,36.381376,51.27833,osm:n3294959107
place_n3294959108,سیدخانه سر,Seyedkhanesar,ir-seyedkhanesar,village,place_r6558231,True,36.36988,51.264785,osm:n3294959108
place_n3294959137,مرادچال,Moradchal,ir-moradchal,village,place_r6558231,True,36.424416,51.272613,osm:n3294959137
place_n3294959138,سیدکلامسر,,ir-n3294959138,village,place_r6558231,True,36.426057,51.286394,osm:n3294959138
place_n3294959139,میانک,Miyanak,ir-miyanak,village,place_r6558231,True,36.412815,51.282682,osm:n3294959139
place_n3294959774,سید کلامسر,,ir-n3294959774,village,place_r6558231,True,36.44737,51.308356,osm:n3294959774
place_n3294959775,باندر سفلی,Bandar Sofla,ir-bandar-sofla,village,place_r6558231,True,36.433633,51.321295,osm:n3294959775
place_n3294959776,اشکارلت,Eshkarlat,ir-eshkarlat,village,place_r6558231,True,36.418872,51.313162,osm:n3294959776
place_n3294959777,متکارودبار,,ir-n3294959777,village,place_r6558231,True,36.462439,51.312114,osm:n3294959777
place_n3294964961,لله بیجار,Lale bijar,ir-lale-bijar,village,place_r6558744,True,36.491031,51.322218,osm:n3294964961
place_n3294964962,سنگ جار,Sang Jar,ir-sang-jar,village,place_r6558744,True,36.494985,51.326297,osm:n3294964962
place_n3295035404,باوەیر,Babagir,ir-babagir,village,place_r6557458,True,34.006655,46.091422,osm:n3295035404
place_n3295035405,دوریگە,Dargah,ir-dargah-2,village,place_r6557458,True,33.900867,46.344802,osm:n3295035405
place_n3295035406,باسکڵە,Baskeleh-ye Garmeh,ir-baskeleh-ye-garmeh,village,place_r6557458,True,33.945421,46.267791,osm:n3295035406
place_n3295035407,چلزەری,Chehel Zari,ir-chehel-zari-2,village,place_r6557458,True,33.997785,46.062765,osm:n3295035407
place_n3295035408,چشمه مرو,Cheshmeh Meru,ir-cheshmeh-meru,village,place_r6557458,True,33.926983,45.992955,osm:n3295035408
place_n3295035409,مێوانە,Mivaneh,ir-mivaneh,village,place_r6557458,True,34.020696,46.06467,osm:n3295035409
place_n3295035410,ڕووان,Ruvan,ir-ruvan,village,place_r6557458,True,33.950689,45.964888,osm:n3295035410
place_n3295035411,شورابه خوران,Shurabeh Khuran,ir-shurabeh-khuran,village,place_r6557458,True,33.945816,46.12891,osm:n3295035411
place_n3295035412,ترن,Taran,ir-taran,village,place_r6557458,True,33.948769,46.139159,osm:n3295035412
place_n3295035413,وێڵە,Vileh,ir-vileh,village,place_r6557458,True,34.00424,46.04722,osm:n3295035413
place_n3295035414,پل شکسته,Pol-e Shekasteh,ir-pol-e-shekasteh,village,place_r6558821,True,33.32233,46.644454,osm:n3295035414
place_n3295035415,چم انار علیا,Cham Anar-e Olya,ir-cham-anar-e-olya,village,place_r6558821,True,33.254477,46.556794,osm:n3295035415
place_n3295035416,چم انار سفلی,Cham Anar-e Sofla,ir-cham-anar-e-sofla,village,place_r6558821,True,33.263224,46.538912,osm:n3295035416
place_n3295035417,گنبد پیرمحمد,Gonbad-e Pir Mohammad,ir-gonbad-e-pir-mohammad,village,place_r6558821,True,33.252414,46.542972,osm:n3295035417
place_n3295035418,میان تنگ,Mian Tang,ir-mian-tang,village,place_r6558821,True,33.360912,46.592462,osm:n3295035418
place_n3295035419,پاریاب,Pariab,ir-pariab,village,place_r6558821,True,33.265276,46.623406,osm:n3295035419
place_n3295035420,قرجیلیگان,Qarjiligan,ir-qarjiligan,village,place_r6558821,True,33.25372,46.460184,osm:n3295035420
place_n3295035421,طالقانی,Taleqani,ir-taleqani,village,place_r6558821,True,33.360126,46.632819,osm:n3295035421
place_n3295035422,چشمه پهن,Cheshmeh Pahn,ir-cheshmeh-pahn-2,village,place_r6557766,True,33.346909,46.76648,osm:n3295035422
place_n3295035423,گراب خوشادول,Garab Khvoshadul,ir-garab-khvoshadul,village,place_r6557766,True,33.267063,46.712966,osm:n3295035423
place_n3295035424,نادرآباد,Naderabad,ir-naderabad-2,village,place_r6557766,True,33.264007,46.822319,osm:n3295035424
place_n3295035425,اما,Amma,ir-amma,village,place_r6558972,True,33.461697,46.432585,osm:n3295035425
place_n3295035426,گل گل علیا,Gol Gol-e Olya,ir-gol-gol-e-olya,village,place_r6558085,True,33.481052,46.489752,osm:n3295035426
place_n3295035427,انجیر,Anjir,ir-anjir,village,place_r6558972,True,33.41675,46.425914,osm:n3295035427
place_n3295035428,باولگ,,ir-n3295035428,village,place_r6558085,True,33.416395,46.627731,osm:n3295035428
place_n3295035429,چشمه باریک,Cheshmeh Barik,ir-cheshmeh-barik,village,place_r6558972,True,33.351051,46.537411,osm:n3295035429
place_n3295035430,گل گل سفلی,Gol Gol-e Sofla,ir-gol-gol-e-sofla,village,place_r6558085,True,33.463496,46.482449,osm:n3295035430
place_n3295035431,کلک نقی,Kalak-e Naqi,ir-kalak-e-naqi,village,place_r6558972,True,33.367329,46.500678,osm:n3295035431
place_n3295035432,مهر,Mehr,ir-mehr,city,place_r6558972,True,33.430824,46.463682,osm:n3295035432
place_n3295035433,قلعه جوق,Qaleh Juq,ir-qaleh-juq-3,village,place_r6558085,True,33.396855,46.57974,osm:n3295035433
place_n3295035434,سراب کلک,Sarab-e Kalak,ir-sarab-e-kalak,village,place_r6558972,True,33.367022,46.499633,osm:n3295035434
place_n3295035435,ورئ کلک,Vari-ye Kalak,ir-vari-ye-kalak,village,place_r6558972,True,33.391891,46.490487,osm:n3295035435
place_n3295047377,کل کل علیا,Kol Kol-e Olya,ir-kol-kol-e-olya-2,city,place_r15842644,True,33.898823,46.401852,osm:n3295047377
place_n3295047378,توحید,Towhid,ir-towhid-2,city,place_r12147133,True,33.728139,47.067884,osm:n3295047378
place_n3295047379,بلاوه,Balavah,ir-balavah,city,place_r6556797,True,33.66696,46.804304,osm:n3295047379
place_n3295047380,بابامرادی علیا,Babamoradi-e Olya,ir-babamoradi-e-olya,village,place_r15842644,True,33.884567,46.417161,osm:n3295047380
place_n3295047381,پشته کل کل,Posteh-ye Kol Kol,ir-posteh-ye-kol-kol,village,place_r15842644,True,33.882332,46.477545,osm:n3295047381
place_n3295047382,گدمه,Gadmeh,ir-gadmeh,village,place_r15842589,True,33.819827,46.498862,osm:n3295047382
place_n3295047383,جانجان,Jan Jan,ir-jan-jan,village,place_r15842644,True,33.925822,46.358644,osm:n3295047383
place_n3295047384,میواله علیا,Mivaleh-ye Olya,ir-mivaleh-ye-olya,village,place_r15842644,True,33.845729,46.534851,osm:n3295047384
place_n3295047386,پشته وامرز,Poshteh-ye Vamarz,ir-poshteh-ye-vamarz,village,place_r15842644,True,33.870053,46.497462,osm:n3295047386
place_n3295047387,صیدنظری علیا,Seyd Nazari-ye Olya,ir-seyd-nazari-ye-olya,village,place_r15842589,True,33.871836,46.42707,osm:n3295047387
place_n3295047388,وارگه,Varegah,ir-varegah,village,place_r15842644,True,33.937189,46.330518,osm:n3295047388
place_n3295188515,باغله علیا,Baghleh-ye Olya,ir-baghleh-ye-olya,village,place_r6557710,True,33.770106,46.613867,osm:n3295188515
place_n3295188516,برده بل,Bardeh Bal,ir-bardeh-bal,village,place_r6557710,True,33.693082,46.69126,osm:n3295188516
place_n3295188517,چم کبود,Cham Kabud,ir-cham-kabud-3,village,place_r6557710,True,33.704881,46.65585,osm:n3295188517
place_n3295188518,در اشگفت,Dareshkaft,ir-dareshkaft,village,place_r6557710,True,33.70553,46.650868,osm:n3295188518
place_n3295188519,دارتوت,Dartut,ir-dartut-2,village,place_r6557710,True,33.73695,46.667605,osm:n3295188519
place_n3295188521,هلسم,Halasem,ir-halasem,village,place_r6557710,True,33.691836,46.69772,osm:n3295188521
place_n3295188522,جوب سرخ علیا,Jub Sorkh-e Olya,ir-jub-sorkh-e-olya,village,place_r6557710,True,33.725945,46.636188,osm:n3295188522
place_n3295188523,خور شیرعلی,Khor-e Shir Ali,ir-khor-e-shir-ali,village,place_r6557710,True,33.738246,46.62944,osm:n3295188523
place_n3295188524,غریب,Qarib,ir-qarib,village,place_r6557710,True,33.700133,46.669401,osm:n3295188524
place_n3295188525,سنگ سفید,Sang-e Sefid,ir-sang-e-sefid,village,place_r6557710,True,33.732577,46.673724,osm:n3295188525
place_n3295188526,سرخه خانی,Sorkheh Khani,ir-sorkheh-khani,village,place_r6558420,True,33.821258,46.701839,osm:n3295188526
place_n3295188527,زنجیره علیا,Zanjireh-ye Olya,ir-zanjireh-ye-olya,village,place_r6557478,True,33.80877,46.567307,osm:n3295188527
place_n3295188528,مله شیرخان,Maleh-e Shirkan,ir-maleh-e-shirkan,village,place_r6558035,True,33.622992,46.993564,osm:n3295188528
place_n3295188529,باریکه فرخینوند,Barikeh-ye Farkhinevand,ir-barikeh-ye-farkhinevand,village,place_r6558035,True,33.615369,47.0138,osm:n3295188529
place_n3295188530,کوراگ,Kurag,ir-kurag,village,place_r6558035,True,33.730489,46.829668,osm:n3295188530
place_n3295196696,شله کش,Shalah Kosh,ir-shalah-kosh,village,place_r6558035,True,33.751914,46.782157,osm:n3295196696
place_n3295196697,میان قلعه,Mian Qaleh,ir-mian-qaleh,village,place_r6558035,True,33.674016,46.930464,osm:n3295196697
place_n3295196698,پلکانه,Palkaneh,ir-palkaneh,village,place_r6558035,True,33.695016,46.87317,osm:n3295196698
place_n3295196699,پلکانه سفلی,Palkaneh-ye Sofla,ir-palkaneh-ye-sofla,village,place_r6558035,True,33.69415,46.888449,osm:n3295196699
place_n3295196700,سرگل فرخینوند,Sargel-e Farkhinvand,ir-sargel-e-farkhinvand,village,place_r6558035,True,33.645388,46.958453,osm:n3295196700
