id,place_id/id,name,kind,source
alias_w136734191_5691,place_w136734191,۱۴ دکتر حسابی,old,osm
alias_w137108230_5692,place_w137108230,میدان فرمانداری,colloquial,osm
alias_w137108231_5693,place_w137108231,معلم,colloquial,osm
alias_w137108241_5694,place_w137108241,کمربندی,colloquial,osm
alias_w137108285_5695,place_w137108285,فلکه مرکزی,colloquial,osm
alias_w137127904_5696,place_w137127904,شهرداری,colloquial,osm
alias_w137127938_5697,place_w137127938,میدان ۱۷ شهریور,colloquial,osm
alias_w137136712_5698,place_w137136712,میدان استانداری,colloquial,osm
alias_w137136719_5699,place_w137136719,۶۰متری,colloquial,osm
alias_w137136720_5700,place_w137136720,۶۰متری,colloquial,osm
alias_w137136725_5701,place_w137136725,۶۰متری,colloquial,osm
alias_w137224914_5702,place_w137224914,میدان اکبر آباد,colloquial,osm
alias_w137307395_5703,place_w137307395,خیابان اقبال,old,osm
alias_w137329013_5704,place_w137329013,بلوار شهید قنبری,colloquial,osm
alias_w137561579_5705,place_w137561579,معارف,old,osm
alias_w137830490_5706,place_w137830490,میدان سینما,colloquial,osm
alias_w137991264_5707,place_w137991264,میدان گیتی نورد,colloquial,osm
alias_w138480237_5708,place_w138480237,میدان غدیر,colloquial,osm
alias_w138480280_5709,place_w138480280,میدان نون و القلم,colloquial,osm
alias_w138480285_5710,place_w138480285,شهید سعید قهاری,colloquial,osm
alias_w138741324_5711,place_w138741324,شاه عباس,old,osm
alias_w138742265_5712,place_w138742265,کریمخان,colloquial,osm
alias_w139183291_5713,place_w139183291,کمربندی علی آباد کتول,colloquial,osm
alias_w139183296_5714,place_w139183296,پل شهید خوش‌روزی,colloquial,osm
alias_w139183310_5715,place_w139183310,بولوار شهدا,old,osm
alias_w139183310_5716,place_w139183310,بولوار شهید قاسم سلیمانی,colloquial,osm
alias_w139183311_5717,place_w139183311,میدان شهید حاج قاسم سلیمانی,colloquial,osm
alias_w140395613_5718,place_w140395613,خیابان استقلال,old,osm
alias_w140395614_5719,place_w140395614,خیابان استقلال,old,osm
alias_w140395628_5720,place_w140395628,پل شهید خراسانی,colloquial,osm
alias_w140395645_5721,place_w140395645,خیابان شهید ایرانی جم,colloquial,osm
alias_w140395663_5722,place_w140395663,خیابان خیرین,colloquial,osm
alias_w140395671_5723,place_w140395671,بولوار شهدا,old,osm
alias_w140395671_5724,place_w140395671,بولوار شهید قاسم سلیمانی,colloquial,osm
alias_w140395673_5725,place_w140395673,خیابان فدک,old,osm
alias_w140395673_5726,place_w140395673,خیابان شهید ایران نژاد,colloquial,osm
alias_w140395676_5727,place_w140395676,بولوار شهدا,old,osm
alias_w140395676_5728,place_w140395676,بولوار شهید قاسم سلیمانی,colloquial,osm
alias_w140395678_5729,place_w140395678,پل شهید حجازی,colloquial,osm
alias_w140395707_5730,place_w140395707,بولوار شهدا,old,osm
alias_w140395707_5731,place_w140395707,بولوار شهید قاسم سلیمانی,colloquial,osm
alias_w140395730_5732,place_w140395730,میدان شهید باکری,colloquial,osm
alias_w140395732_5733,place_w140395732,بولوار شهدا,old,osm
alias_w140395732_5734,place_w140395732,بولوار شهید قاسم سلیمانی,colloquial,osm
alias_w140395792_5735,place_w140395792,بولوار شهدا,old,osm
alias_w140395792_5736,place_w140395792,بولوار شهید قاسم سلیمانی,colloquial,osm
alias_w140784770_5737,place_w140784770,۴۵ متری دوم قدس,colloquial,osm
alias_w140784772_5738,place_w140784772,اسحاق روشنی,colloquial,osm
alias_w140784799_5739,place_w140784799,۴۵ متری,colloquial,osm
alias_w140938127_5740,place_w140938127,شن کش,colloquial,osm
alias_w140938148_5741,place_w140938148,شن کش,colloquial,osm
alias_w140938401_5742,place_w140938401,مخابرات,colloquial,osm
alias_w140938425_5743,place_w140938425,نیسانیان,colloquial,osm
alias_w140938587_5744,place_w140938587,کشتارگاه,old,osm
alias_w140938657_5745,place_w140938657,جاده قدیم مرزیجران,colloquial,osm
alias_w140938795_5746,place_w140938795,کمربندی شمالی اراک,colloquial,osm
alias_w140938800_5747,place_w140938800,کمربندی شمالی اراک,colloquial,osm
alias_w140938826_5748,place_w140938826,جهرم,colloquial,osm
alias_w141003977_5749,place_w141003977,بیست متری میقان,colloquial,osm
alias_w141004057_5750,place_w141004057,پیروزی,old,osm
alias_w141004069_5751,place_w141004069,حنظله - فاز ۲ بعثت,old,osm
alias_w141004121_5752,place_w141004121,بلوار مصطفی خمینی,colloquial,osm
alias_w141354460_5753,place_w141354460,خیابان شهید محمدزاده,colloquial,osm
alias_w141354467_5754,place_w141354467,بزرگراه امام رضا (ع),old,osm
alias_w141354470_5755,place_w141354470,نهضت,colloquial,osm
alias_w141354470_5756,place_w141354470,خیابان شهید برزگر,colloquial,osm
alias_w141354479_5757,place_w141354479,خیابان شهید باهنر,colloquial,osm
alias_w141354506_5758,place_w141354506,پل ارجستان,old,osm
alias_w141354506_5760,place_w141354506,پل شهید قهرمانی,colloquial,osm
alias_w141354523_5761,place_w141354523,بولوار شهید عظیم‌پور,colloquial,osm
alias_w141354532_5762,place_w141354532,پل ارجستان,old,osm
alias_w141354532_5764,place_w141354532,پل شهید قهرمانی,colloquial,osm
alias_w141354542_5765,place_w141354542,پل شهید طهماسبی‌پور,colloquial,osm
alias_w141354560_5766,place_w141354560,پل شهید برزگر,colloquial,osm
alias_w141354585_5767,place_w141354585,پل شهید طهماسبی‌پور,colloquial,osm
alias_w141354615_5768,place_w141354615,پل شهید طهماسبی‌پور,colloquial,osm
alias_w141354688_5769,place_w141354688,بولوار شهدا,old,osm
alias_w141354688_5770,place_w141354688,بولوار شهید قاسم سلیمانی,colloquial,osm
alias_w141354712_5771,place_w141354712,بزرگراه امام رضا (ع),old,osm
alias_w141354722_5772,place_w141354722,خیابان سی متری,colloquial,osm
alias_w141354737_5773,place_w141354737,خیابان شهید دستغیب,colloquial,osm
alias_w141354773_5774,place_w141354773,خیابان شهید بهزاد‌بخت,colloquial,osm
alias_w141354791_5775,place_w141354791,پل شهید رحیمی,colloquial,osm
alias_w141354801_5776,place_w141354801,پل شهید رحیمی,colloquial,osm
alias_w141354802_5777,place_w141354802,پل شهید رحیمی,colloquial,osm
alias_w141354821_5778,place_w141354821,خیابان وحدت,old,osm
alias_w141354821_5780,place_w141354821,خیابان شهید فخرزاده,colloquial,osm
alias_w141354825_5781,place_w141354825,پل شهید رحیمی,colloquial,osm
alias_w141385689_5782,place_w141385689,خیابان شهید ایرانی جم,colloquial,osm
alias_w141385854_5783,place_w141385854,خیابان بدر,colloquial,osm
alias_w141389504_5784,place_w141389504,خیابان شهید اعلمی,colloquial,osm
alias_w141394968_5785,place_w141394968,میدان خبرنگار,colloquial,osm
alias_w141395138_5786,place_w141395138,خیابان ابوذر,old,osm
alias_w141395138_5787,place_w141395138,خیابان شهید پژوهی,colloquial,osm
alias_w141450819_5788,place_w141450819,میدان بهورز,colloquial,osm
alias_w141450840_5789,place_w141450840,میدان دانشگاه,colloquial,osm
alias_w141528431_5790,place_w141528431,مطهری,colloquial,osm
alias_w141528449_5791,place_w141528449,راه آهن,colloquial,osm
alias_w141529098_5792,place_w141529098,خیابان چشمه علی,colloquial,osm
alias_w144234092_5793,place_w144234092,شهیدان غلامپور,colloquial,osm
alias_w144234177_5794,place_w144234177,شهیدان غلامپور,colloquial,osm
alias_w144377032_5795,place_w144377032,میدان زینبیه,colloquial,osm
alias_w144377056_5796,place_w144377056,زینبیه,colloquial,osm
alias_w145667422_5797,place_w145667422,شهیدکرامت الله رفیع,colloquial,osm
alias_w145667472_5798,place_w145667472,میدان پست دارابی,old,osm
alias_w145667474_5799,place_w145667474,میدان خرمشهر,colloquial,osm
alias_w145667482_5800,place_w145667482,حضرت ابوالفضل,old,osm
alias_w145667558_5801,place_w145667558,بلوار بعثت,colloquial,osm
alias_w145667561_5802,place_w145667561,بلوار کارخانه,colloquial,osm
alias_w145667605_5803,place_w145667605,۷۶۳,colloquial,osm
alias_w145667607_5804,place_w145667607,شریف واقفی,colloquial,osm
alias_w145667609_5805,place_w145667609,بلوار شهید بهشتی,colloquial,osm
alias_w145667637_5806,place_w145667637,بلوار امام حسین ع,colloquial,osm
alias_w146378529_5807,place_w146378529,طالقانی غربی,colloquial,osm
alias_w146491901_5808,place_w146491901,بزرگراه نیایش,old,osm
alias_w147175310_5809,place_w147175310,یوتاب شمالی,colloquial,osm
alias_w147175311_5810,place_w147175311,کیان‌آباد,colloquial,osm
alias_w147181042_5811,place_w147181042,پل عامری,colloquial,osm
alias_w147316565_5812,place_w147316565,میدان ساعت,colloquial,osm
alias_w147316567_5813,place_w147316567,سنگی,colloquial,osm
alias_w147411075_5814,place_w147411075,گردشگر,colloquial,osm
alias_w147965011_5815,place_w147965011,صالح‌پور,colloquial,osm
alias_w150733552_5816,place_w150733552,بزرگراه شمال عباس آباد,old,osm
alias_w150770755_5817,place_w150770755,بلوار الهام,old,osm
alias_w150770763_5818,place_w150770763,منوچهری شرقی,colloquial,osm
alias_w150778935_5819,place_w150778935,سرکیس داوودیان,old,osm
alias_w150778947_5820,place_w150778947,گلزار غربی,colloquial,osm
alias_w150778953_5821,place_w150778953,بلوار لاله غربی,old,osm
alias_w150778953_5822,place_w150778953,بلوار شهید کبیرزاده,spelling,osm
alias_w150779112_5823,place_w150779112,کودک,colloquial,osm
alias_w150841918_5824,place_w150841918,گلبرگ غربی,old,osm
alias_w150841918_5825,place_w150841918,خیابان ۱۴۲ غربی,colloquial,osm
alias_w150841923_5827,place_w150841923,پروین,colloquial,osm
alias_w150841931_5828,place_w150841931,رشید,colloquial,osm
alias_w150841931_5829,place_w150841931,۱۱۵,colloquial,osm
alias_w150841975_5830,place_w150841975,بلوار آرش تیرانداز,old,osm
alias_w150841975_5831,place_w150841975,بلوار حجر بن عدی,colloquial,osm
alias_w150841975_5832,place_w150841975,آرش تیرانداز,colloquial,osm
alias_w150946882_5833,place_w150946882,گلبرگ شرقی,old,osm
alias_w150946885_5835,place_w150946885,۷.۳۷,colloquial,osm
alias_w150946944_5836,place_w150946944,عادل,colloquial,osm
alias_w150946944_5837,place_w150946944,۱۱۹,colloquial,osm
alias_w150946995_5838,place_w150946995,بصیر,old,osm
alias_w150956513_5839,place_w150956513,نارمک,old,osm
alias_w150964982_5840,place_w150964982,بلوار دلاوران,old,osm
alias_w150964982_5841,place_w150964982,بلوار شهید علی شادمانی,spelling,osm
alias_w151277636_5842,place_w151277636,میدان شهید محمودی,spelling,osm
alias_w151277642_5843,place_w151277642,هوشنگ زمانی,colloquial,osm
alias_w151277642_5844,place_w151277642,ده متری اول جوادیه,colloquial,osm
alias_w151277655_5845,place_w151277655,نیاکان,colloquial,osm
alias_w151277661_5846,place_w151277661,ده متری دوم جوادیه,colloquial,osm
alias_w151278551_5847,place_w151278551,دروازه گمرک,old,osm
alias_w151278551_5848,place_w151278551,میدان گمرک,colloquial,osm
alias_w151483737_5850,place_w151483737,خیابان رباط کریم,old,osm
alias_w151484842_5852,place_w151484842,میدان بهشت,spelling,osm
alias_w151498562_5853,place_w151498562,بزرگراه آزادگان,colloquial,osm
alias_w151498564_5854,place_w151498564,بزرگراه آزادگان,colloquial,osm
alias_w151498577_5855,place_w151498577,بلوار ابریشم,colloquial,osm
alias_w151498627_5856,place_w151498627,بلوار ابریشم,colloquial,osm
alias_w151498632_5857,place_w151498632,خیابان قم,colloquial,osm
alias_w151498639_5858,place_w151498639,خیابان قم,colloquial,osm
alias_w151503796_5859,place_w151503796,بزرگراه بعثت,colloquial,osm
alias_w151503801_5861,place_w151503801,بزرگراه بعثت,colloquial,osm
alias_w151792306_5863,place_w151792306,بلوار شاهد,colloquial,osm
alias_w151839105_5864,place_w151839105,بلوار دولت آباد,colloquial,osm
alias_w151839110_5865,place_w151839110,صاحب الزمان,colloquial,osm
alias_w151839114_5866,place_w151839114,رزم آرا,old,osm
alias_w151839114_5867,place_w151839114,فدائیان اسلام,colloquial,osm
alias_w151839115_5868,place_w151839115,رزم آرا,old,osm
alias_w151839115_5869,place_w151839115,فدائیان اسلام,colloquial,osm
alias_w151839122_5870,place_w151839122,بلوار ابریشم,colloquial,osm
alias_w151839123_5871,place_w151839123,بلوار ابریشم,colloquial,osm
alias_w151839148_5872,place_w151839148,رزم آرا,old,osm
alias_w151839148_5873,place_w151839148,فدائیان اسلام,colloquial,osm
alias_w151842816_5874,place_w151842816,مجتبی موسوی,colloquial,osm
alias_w151853114_5875,place_w151853114,بزرگراه نیاوران,old,osm
alias_w151853114_5876,place_w151853114,بزرگراه صیاد شیرازی,spelling,osm
alias_w151853143_5877,place_w151853143,خیابان شهید وفامنش,colloquial,osm
alias_w151853144_5878,place_w151853144,پل مغان,colloquial,osm
alias_w151931018_5879,place_w151931018,بزرگراه رسالت,old,osm
alias_w151931035_5880,place_w151931035,بزرگراه رسالت,old,osm
alias_w151931035_5881,place_w151931035,بزرگراه شهید سلیمانی,colloquial,osm
alias_w151931038_5882,place_w151931038,بزرگراه رسالت,old,osm
alias_w151931038_5883,place_w151931038,بزرگراه شهید سلیمانی,colloquial,osm
alias_w151931063_5884,place_w151931063,بزرگراه رسالت,old,osm
alias_w151931095_5885,place_w151931095,بهرامی,old,osm
alias_w151931129_5886,place_w151931129,مسیل باختر,colloquial,osm
alias_w151931150_5887,place_w151931150,مجیدیه جنوبی,old,osm
alias_w151931190_5889,place_w151931190,مسیل باختر,colloquial,osm
alias_w151931254_5890,place_w151931254,بهرامی,old,osm
alias_w152077958_5891,place_w152077958,یوسف آباد,colloquial,osm
alias_w152078202_5892,place_w152078202,شصت و چهارم,colloquial,osm
alias_w152126823_5893,place_w152126823,آریامهر,old,osm
alias_w152126823_5894,place_w152126823,خیابان شهید فاطمی,colloquial,osm
alias_w152131668_5895,place_w152131668,سرسبز جنوبی,colloquial,osm
alias_w152210994_5896,place_w152210994,تابناک,old,osm
alias_w152211063_5898,place_w152211063,پل شهید محمدی‌آزاد,colloquial,osm
alias_w152323491_5899,place_w152323491,بیست متری گلستان شرقی,old,osm
alias_w152323491_5900,place_w152323491,گلستان شرقی,colloquial,osm
alias_w152323496_5901,place_w152323496,گلزار شرقی,old,osm
alias_w152323561_5902,place_w152323561,۲۰ متری گلستان,colloquial,osm
alias_w152335330_5903,place_w152335330,میدان عدل,old,osm
alias_w152335330_5904,place_w152335330,میدان غفاری,colloquial,osm
alias_w152475049_5905,place_w152475049,بلوار همیلا,colloquial,osm
alias_w152475057_5907,place_w152475057,نشاط,colloquial,osm
alias_w152475193_5908,place_w152475193,گلستان شرقی,old,osm
alias_w152475238_5909,place_w152475238,قاسم پور,colloquial,osm
alias_w152475238_5910,place_w152475238,لادن,colloquial,osm
alias_w152494798_5911,place_w152494798,زرافشان,old,osm
alias_w152529863_5912,place_w152529863,علامه,colloquial,osm
alias_w152529874_5913,place_w152529874,بلوار خوردین,colloquial,osm
alias_w152529878_5914,place_w152529878,مطهری شمالی,colloquial,osm
alias_w152529879_5915,place_w152529879,بلوار پونک باختری,old,osm
alias_w152628788_5916,place_w152628788,میدان شهدای باغ فیض,spelling,osm
alias_w152628847_5917,place_w152628847,چهارباغ شرقی,old,osm
alias_w152628882_5919,place_w152628882,بلوار مجاهد کبیر شمالی,spelling,osm
alias_w152829207_5920,place_w152829207,آریامهر,old,osm
alias_w152829207_5921,place_w152829207,خیابان شهید فاطمی,colloquial,osm
alias_w153587389_5922,place_w153587389,خرمشهر,old,osm
alias_w154501709_5923,place_w154501709,خیابان احمدی,old,osm
alias_w154535745_5924,place_w154535745,بلوار صنایع فولاد,colloquial,osm
alias_w154535829_5925,place_w154535829,پل سوم,colloquial,osm
alias_w154544521_5926,place_w154544521,الغدیر,colloquial,osm
alias_w154549817_5927,place_w154549817,مبدان پلیس,colloquial,osm
alias_w154723824_5928,place_w154723824,خیام ۱,colloquial,osm
alias_w154723914_5929,place_w154723914,خیابان فردوسی,spelling,osm
alias_w154724022_5930,place_w154724022,بلوارمعلم,colloquial,osm
alias_w155246758_5931,place_w155246758,خیابان جمهوری اسلامی جنوبی,colloquial,osm
alias_w155246766_5932,place_w155246766,میدان شهید سارانی,colloquial,osm
alias_w155246826_5933,place_w155246826,بلوار اقیانوس,colloquial,osm
alias_w155274331_5934,place_w155274331,خیابان شهید قدیر جلیل زادگان,old,osm
alias_w155274331_5935,place_w155274331,کوچه انقلاب ۱۸,colloquial,osm
alias_w155274331_5936,place_w155274331,کوچه قاسمیه,colloquial,osm
alias_w155274331_5937,place_w155274331,خیابان استاد انور,colloquial,osm
alias_w155274341_5938,place_w155274341,خیابان شهید خدایاری,colloquial,osm
alias_w155274342_5939,place_w155274342,خیابان شهید خدایاری,colloquial,osm
alias_w155274343_5940,place_w155274343,خیابان شهید خدایاری,colloquial,osm
alias_w155706572_5941,place_w155706572,گلستان چهارم,colloquial,osm
alias_w155707133_5942,place_w155707133,شعبانلو,colloquial,osm
alias_w155707437_5943,place_w155707437,خیابان کیوان,old,osm
alias_w155707486_5944,place_w155707486,خیابان اقدسیه,colloquial,osm
alias_w155785975_5945,place_w155785975,پل شهید درویش,colloquial,osm
alias_w157524177_5946,place_w157524177,شهید دوم,colloquial,osm
alias_w157524194_5947,place_w157524194,جاده شن‌شویی,colloquial,osm
alias_w157660806_5948,place_w157660806,پروفسور مجید سمیعی,colloquial,osm
alias_w157660811_5949,place_w157660811,بلوار لاکان,colloquial,osm
alias_w157876336_5950,place_w157876336,هدف,colloquial,osm
alias_w157876558_5951,place_w157876558,عبود اصلاحی,colloquial,osm
alias_w157934984_5952,place_w157934984,استاد نجات الهی,colloquial,osm
alias_w157934984_5953,place_w157934984,خیابان ویلا,colloquial,osm
alias_w157934987_5954,place_w157934987,ثریا,old,osm
alias_w158245943_5955,place_w158245943,پل دوم,colloquial,osm
alias_w158255290_5956,place_w158255290,پاسداران,colloquial,osm
alias_w158264268_5957,place_w158264268,سجاد,colloquial,osm
alias_w158289646_5958,place_w158289646,میدان راه آهن,colloquial,osm
alias_w158334473_5959,place_w158334473,ایرانپارس,old,osm
alias_w158346747_5960,place_w158346747,بلوار ۳۵ متری آبشار,old,osm
alias_w158346795_5962,place_w158346795,بلوار کاج,colloquial,osm
alias_w158346796_5963,place_w158346796,بلوار کاج,colloquial,osm
alias_w158528734_5964,place_w158528734,سوهانک,colloquial,osm
alias_w158528814_5965,place_w158528814,خیابان اقدسیه,old,osm
alias_w158529318_5967,place_w158529318,نارنجستان هفتم,old,osm
alias_w159508508_5968,place_w159508508,میدان هفت برادران,colloquial,osm
alias_w159554887_5969,place_w159554887,میدان اول,colloquial,osm
alias_w160093635_5970,place_w160093635,قنات,colloquial,osm
alias_w160101953_5971,place_w160101953,پل شهید پورشیانی,colloquial,osm
alias_w160101979_5972,place_w160101979,بزرگراه ۱۰۰,old,osm
alias_w160102061_5973,place_w160102061,بیست و سوم,colloquial,osm
alias_w160102216_5974,place_w160102216,احمد مقدس,colloquial,osm
alias_w160106987_5975,place_w160106987,پیک دانش,colloquial,osm
alias_w160107043_5976,place_w160107043,بلوار پیام,colloquial,osm
alias_w160107044_5977,place_w160107044,بلوار پیام,colloquial,osm
alias_w160107070_5978,place_w160107070,شقایق,old,osm
alias_w160464448_5979,place_w160464448,بزرگراه دوگل,old,osm
alias_w160464470_5980,place_w160464470,سعدآباد,old,osm
alias_w160486667_5982,place_w160486667,مجیدیه شمالی,old,osm
alias_w160486676_5985,place_w160486676,مجیدیه شمالی,old,osm
alias_w160722218_5988,place_w160722218,خیابان کامرانیه,old,osm
alias_w160722218_5989,place_w160722218,کامرانیه جنوبی,colloquial,osm
alias_w160722219_5990,place_w160722219,کامرانیه,old,osm
alias_w160722219_5991,place_w160722219,کامرانیه شمالی,colloquial,osm
alias_w160722221_5992,place_w160722221,میدان ندا,spelling,osm
alias_w160722237_5993,place_w160722237,بلوار شهید اندرزگو,spelling,osm
alias_w161072044_5994,place_w161072044,کریمخان,colloquial,osm
alias_w161072045_5995,place_w161072045,کریمخان,colloquial,osm
alias_w161072054_5996,place_w161072054,نادرشاه,old,osm
alias_w161072223_5997,place_w161072223,میدان شعاع,old,osm
alias_w162009860_5998,place_w162009860,شیخ فضل الله نوری,colloquial,osm
alias_w162010108_5999,place_w162010108,تیر انداز,colloquial,osm
alias_w162110869_6000,place_w162110869,میدان امام علی,colloquial,osm
alias_w162110886_6001,place_w162110886,انقلاب اسلامی,colloquial,osm
alias_w162110980_6002,place_w162110980,باغ فردوس,old,osm
alias_w162110998_6003,place_w162110998,بلوار سفیر امید,colloquial,osm
alias_w162110999_6004,place_w162110999,علم و صنعت,colloquial,osm
alias_w162205202_6005,place_w162205202,ابریشم,colloquial,osm
alias_w162205362_6006,place_w162205362,یگان ویژه,colloquial,osm
alias_w162205395_6007,place_w162205395,بلوار شهید مصطفی فدایی,colloquial,osm
alias_w162205420_6008,place_w162205420,بلوار شهید مصطفی فدایی,colloquial,osm
alias_w162316666_6009,place_w162316666,بزرگراه رسالت,old,osm
alias_w162316972_6010,place_w162316972,بزرگراه رسالت,old,osm
alias_w162653778_6011,place_w162653778,بزرگراه شاهین دژ - میاندوآب,colloquial,osm
alias_w163684410_6012,place_w163684410,میدان اتحاد,colloquial,osm
alias_w163684425_6013,place_w163684425,میدان صلاح الدین ایوبی,colloquial,osm
alias_w164595003_6014,place_w164595003,دبستان,old,osm
alias_w164595008_6017,place_w164595008,بزرگراه داریوش,old,osm
alias_w164595009_6018,place_w164595009,بزرگراه داریوش,old,osm
alias_w164595125_6019,place_w164595125,شیرین,old,osm
alias_w164595228_6021,place_w164595228,امیر اتابک,old,osm
alias_w164814815_6023,place_w164814815,بلوار حیدری,spelling,osm
alias_w164913852_6024,place_w164913852,خیابان اصلی رجائی شهر,colloquial,osm
alias_w164913856_6025,place_w164913856,سی و پنج متری,colloquial,osm
alias_w164914103_6026,place_w164914103,حجازی,colloquial,osm
alias_w164958837_6027,place_w164958837,خیابان قزوین,old,osm
alias_w164958837_6028,place_w164958837,قزوین,colloquial,osm
alias_w166960337_6029,place_w166960337,بلوار دشتبان زاده,colloquial,osm
alias_w167292150_6030,place_w167292150,سبزه میدان,old,osm
alias_w167292150_6031,place_w167292150,میدان شهرداری,colloquial,osm
alias_w167375657_6032,place_w167375657,خیابان دانشگاه,old,osm
alias_w167596498_6033,place_w167596498,حجت الاسلام ابوترابی,colloquial,osm
alias_w167651048_6034,place_w167651048,دوازده متری ملک,colloquial,osm
alias_w167691216_6035,place_w167691216,سی و پنج متری,colloquial,osm
alias_w168057372_6036,place_w168057372,مرکز,old,osm
alias_w168057380_6037,place_w168057380,سلماس,colloquial,osm
alias_w168057400_6038,place_w168057400,دانش,colloquial,osm
alias_w168057402_6039,place_w168057402,خیابان امام,old,osm
alias_w168549371_6040,place_w168549371,رجائی شهر,colloquial,osm
alias_w168549373_6041,place_w168549373,قزوین,colloquial,osm
alias_w168549376_6042,place_w168549376,بلوار کوروش,old,osm
alias_w168549376_6043,place_w168549376,بلوار آیت‌الله طالقانی جنوبی,spelling,osm
alias_w168549387_6044,place_w168549387,غزال,colloquial,osm
alias_w168549493_6045,place_w168549493,شکری,spelling,osm
alias_w168549617_6046,place_w168549617,هفتم جواد آباد,colloquial,osm
alias_w168586888_6047,place_w168586888,پیروزی,colloquial,osm
alias_w168683534_6048,place_w168683534,رشتیان,colloquial,osm
alias_w168683540_6049,place_w168683540,حاجی‌آباد,colloquial,osm
alias_w169482652_6050,place_w169482652,خوش اخلاق,colloquial,osm
alias_w169482881_6051,place_w169482881,کتبی,colloquial,osm
alias_w169482981_6052,place_w169482981,بلوار شیراز,colloquial,osm
alias_w169483095_6053,place_w169483095,فیض,colloquial,osm
alias_w170571987_6054,place_w170571987,پل سوم,colloquial,osm
alias_w170571990_6055,place_w170571990,خیابان شهرداری,colloquial,osm
alias_w170572061_6056,place_w170572061,فلکه آمل,colloquial,osm
alias_w170572062_6057,place_w170572062,بلوار حضرت معصومه(س),colloquial,osm
alias_w171350433_6058,place_w171350433,شهید دکتر قاسمی,colloquial,osm
alias_w171350816_6059,place_w171350816,۱۳ شرقی,colloquial,osm
alias_w171533829_6060,place_w171533829,مجدم,colloquial,osm
alias_w171533865_6061,place_w171533865,میدان زندان,colloquial,osm
alias_w171534064_6062,place_w171534064,میدان شهید سردار محمدرضا علیخانی,colloquial,osm
alias_w171543278_6063,place_w171543278,یوسفی,colloquial,osm
alias_w173451027_6064,place_w173451027,خیابان شهید یزدی,colloquial,osm
alias_w173699558_6065,place_w173699558,خیابان ١٧ شهریور جدید,spelling,osm
alias_w173699560_6066,place_w173699560,شهناز,old,osm
alias_w174845593_6067,place_w174845593,آناتول فرانس,old,osm
alias_w174859164_6068,place_w174859164,ساعات قاباغی,spelling,osm
alias_w174859232_6069,place_w174859232,چهارراه لاله,colloquial,osm
alias_w174859239_6070,place_w174859239,خیابان ١٧ شهریور جدید,spelling,osm
alias_w175010988_6071,place_w175010988,میدان آموزش و پرورش,colloquial,osm
alias_w175073985_6072,place_w175073985,گاراژ پهلوان,colloquial,osm
alias_w175074080_6073,place_w175074080,بلوار زنده یاد علی پیرمرادی,colloquial,osm
alias_w175074095_6074,place_w175074095,بلوار تختی,colloquial,osm
alias_w175074113_6075,place_w175074113,میدان مقاومت,colloquial,osm
alias_w175074113_6076,place_w175074113,میدان شهید سپهبد حاج قاسم سلیمانی,colloquial,osm
alias_w175074129_6077,place_w175074129,میدان نور,colloquial,osm
alias_w175074141_6078,place_w175074141,هیراد خان,colloquial,osm
alias_w175074146_6079,place_w175074146,میدان گلستان,colloquial,osm
alias_w175074249_6080,place_w175074249,میدان قدس,colloquial,osm
alias_w175162360_6081,place_w175162360,شهید رزقیان,colloquial,osm
alias_w175162371_6082,place_w175162371,شهید رزقیان,colloquial,osm
alias_w175162395_6083,place_w175162395,بلوار 29 بهمن,spelling,osm
alias_w175246143_6084,place_w175246143,علی آباد,colloquial,osm
alias_w175352662_6085,place_w175352662,بلوار شهید قاسم سلیمانی,colloquial,osm
alias_w175473863_6086,place_w175473863,۱۲ متری فرامرزی,colloquial,osm
alias_w175474131_6087,place_w175474131,جمهوری شمالی,colloquial,osm
alias_w175580948_6088,place_w175580948,بزرگراه اوز - گراش,spelling,osm
alias_w175581103_6089,place_w175581103,بلوار شیخ احمد انصاری,colloquial,osm
alias_w175598730_6090,place_w175598730,گاز,colloquial,osm
alias_w175668774_6091,place_w175668774,گلستان,colloquial,osm
alias_w175672505_6092,place_w175672505,بلوار وکیل,old,osm
alias_w175672630_6093,place_w175672630,گوموش قیه,colloquial,osm
alias_w175673904_6094,place_w175673904,خیابان حزب الله,colloquial,osm
alias_w175681019_6095,place_w175681019,چای کنار آزادی,colloquial,osm
alias_w175681028_6096,place_w175681028,چای کنار آزادی,colloquial,osm
alias_w175770848_6097,place_w175770848,میدان شهیاد,old,osm
alias_w175770848_6098,place_w175770848,میدان آزادی,spelling,osm
alias_w175770904_6099,place_w175770904,جناح,colloquial,osm
alias_w175770927_6100,place_w175770927,بزرگراه شهیاد,old,osm
alias_w175770930_6101,place_w175770930,بزرگراه شهیاد,old,osm
alias_w175813467_6102,place_w175813467,دزاشیب,old,osm
alias_w175815528_6103,place_w175815528,نیایش,colloquial,osm
alias_w175818344_6104,place_w175818344,پهلوی,old,osm
alias_w175818344_6105,place_w175818344,ولیعصر,colloquial,osm
alias_w175866864_6106,place_w175866864,پل شهید حاجی,colloquial,osm
alias_w175866868_6107,place_w175866868,پل شهید حاجی,colloquial,osm
alias_w175868084_6108,place_w175868084,پالیزی,colloquial,osm
alias_w175875198_6109,place_w175875198,سهیل,old,osm
alias_w175875441_6111,place_w175875441,ایمان,colloquial,osm
alias_w175898544_6112,place_w175898544,گلگشت,colloquial,osm
alias_w175898550_6113,place_w175898550,امین,colloquial,osm
